language	year	period	date	sentence
german	2021	Pre-ChatGPT	2021-01-08	Schütz und Peterka haben, wie gewünscht, Spielpraxis sammeln können, kehren nun auch aufgrund von personellen Problemen der Bayern zurück an die Isar.
german	2021	Pre-ChatGPT	2021-04-21	Schwein sah er in der Nacht auf Sonntag keines - dafür tauchte der Bär auf, zeigte sich von allen Seiten, „präsentierte“ sich der Kamera - und verschwand.
german	2021	Pre-ChatGPT	2021-07-05	Schweinsteiger ist eh nicht der Gesprächigste und die Moderatorin hat ihm verbal die Bälle oft in den Rücken gespielt,wirkte auch oft naßforsch.
german	2021	Pre-ChatGPT	2021-04-01	Schweizer AktienmarktBörsenwoche im Schnelldurchlauf: Machen «die Grossen» nun Kasse?
german	2021	Pre-ChatGPT	2021-07-23	Schwentinental (ots) - Das Kieler Bezirksrevier führte Mittwochnachmittag eine Geschwindigkeitsmessung in Schwentinental durch.
german	2021	Pre-ChatGPT	2021-06-08	Schweren Betrug (Schadenshöhe: 580.000 Euro) und Untreue (Schadenshöhe: 320.000 Euro) - das warf die Wirtschafts- und Korruptionsstaatsanwaltschaft dem ehemaligen Bauamtsleiter der Marktgemeinde Gratkorn vor.
german	2021	Pre-ChatGPT	2021-04-14	Schwerpunkte der heutigen Ausgabe sind der Eschacher Ortsteil Holzhausen, das -jährige Bestehen des Autohauses Hosch sowie die Firma Optik Hörgeräte Stertz.
german	2021	Pre-ChatGPT	2021-05-03	Schwerpunkte liegen insbesondere auf den Bereichen Eisen-, Mineralstoff- und Osteoporose- Produktinnovationen sowie neuen integrierten Lösungen im Bereich betriebliche Gesundheitsförderung.
german	2021	Pre-ChatGPT	2021-07-15	"Schwerpunkt ist, noch an ein paar Stellschrauben zu drehen und den Feinschliff zu machen"", sagte Max Heß, Dreisprung-Europameister von 2016."
german	2021	Pre-ChatGPT	2021-06-09	"Schwetzingen ist auf einem guten Weg"", resümiert Cisowski im Interview."
german	2021	Pre-ChatGPT	2021-01-26	Scorza drohte Tiktok mögliche Geldbußen in Millionenhöhe an, sollte das Unternehmen die Forderungen nicht erfüllen.
german	2021	Pre-ChatGPT	2021-07-14	Sechs Angler haben jetzt geklagt – mit Erfolg.
german	2021	Pre-ChatGPT	2021-03-09	Sechs gemeinsame Jahre werden dann zu Ende gehen und man darf das durchaus ein wenig traurig finden.
german	2021	Pre-ChatGPT	2021-08-18	Sechs Mitglieder der Innermanzinger Feuerwehr sind bereits fertig ausgebildet für diesen Sonderdienst.
german	2021	Pre-ChatGPT	2021-08-12	Sechs neue Todesfälle registriert das RKI, damit sind in NRW seit Beginn der Pandemie der 17.317 Menschen an oder mit Covid-19/Sars2 gestorben.
german	2021	Pre-ChatGPT	2021-10-12	Sechs Spiele, sechs Siege – Fribourg glänzt in der Vorrunde der Champions Hockey League.
german	2021	Pre-ChatGPT	2021-01-28	Seehofer will Anreise aus Grossbritannien, Portugal, Südafrika und Brasilien untersagen.
german	2021	Pre-ChatGPT	2021-09-05	Sehen Sie sich als Unternehmerin da in der Verantwortung?
german	2021	Pre-ChatGPT	2021-02-28	"Sehr enttäuscht"" über das schnelle Aus auf Schalke: Christian Gross."
german	2021	Pre-ChatGPT	2021-11-21	Sehr geehrter Herr Schulz, ich mache mir etwas vor?
german	2021	Pre-ChatGPT	2021-05-31	Sehr weit sind sie damit allerdings nicht gekommen.
german	2021	Pre-ChatGPT	2021-12-14	Seifert darf im Sheraton-Hotel des Frankfurter Flughafens nach mehr als 16 Jahren als DFL-Boss zum letzten Mal ein Treffen der Klubchefs leiten.
german	2021	Pre-ChatGPT	2021-03-01	Sein Aufenthalt soll aber nicht im Zusammenhang mit Corona stehen, Philip und die Queen haben beide bereits eine erste Impfung erhalten.
german	2021	Pre-ChatGPT	2021-04-04	Sein Befund: „Die Mehrheit möchte aus dieser Endlosschleife.“
german	2021	Pre-ChatGPT	2021-09-02	"Sein Cousin Milton, ein ""Beinahe-Bruder"", wurde von ""den anderen"", wie die Armada der Drogenbosse genannt wird, zum Beitritt gezwungen."
german	2021	Pre-ChatGPT	2021-01-14	Seine Anhänger wünschen sich, dass er die CDU endlich «aus Merkels Fängen» befreie, deren «Sozialdemokratisierung» zurückdrehe und mit konservativem Kurs die rechts von ihr erstandene Alternative für Deutschland (AfD) wieder an den Rand dränge.
german	2021	Pre-ChatGPT	2021-05-31	Seine Architektur folgt keinem Vorbild, sie ist vielmehr eigen und expressiv.
german	2021	Pre-ChatGPT	2021-11-15	Seine Begründung: Bis zur Winterpause müssen noch sechs Punkte her, damit Trainer Oliver Glasner in Ruhe und aus einer sicheren Position heraus ab Januar an der Entwicklung der Mannschaft arbeiten kann.
german	2021	Pre-ChatGPT	2021-06-21	Seine beim begeisternden 4:2 gegen Portugal bestens funktionierende Elf könnte für diesen Mittwoch (21.00 Uhr/ und MagentaTV) gesprengt werden, auch wenn der den von einigen Medien gemeldeten Ausfall von Müller gegen nicht bestätigte.
german	2021	Pre-ChatGPT	2021-11-09	Seine Diagnose: Starker verschleimter Husten, womöglich tatsächlich das RS-Virus, jedoch mit leichtem Verlauf.
german	2021	Pre-ChatGPT	2021-10-28	Seine Flucht wurde durch die sich langsam öffnende Schiebetür abgebremst.
german	2021	Pre-ChatGPT	2021-02-08	Seine Frau und er haben deshalb im Ort Plakate aufgehängt und neben der evangelischen Kirche einen Galgen aufgestellt, an dem eine Schultasche baumelt.
german	2021	Pre-ChatGPT	2021-11-23	Seine Karriere ist von mehreren Verletzungen geprägt, erst im Oktober gab er sein Comeback nach einer mehrwöchigen Pause.
german	2021	Pre-ChatGPT	2021-09-09	Seine Leser lässt er dabei hinter die Kulissen der Welt des Antiken und Schönen blicken.
german	2021	Pre-ChatGPT	2021-08-20	Seine Mission ist es, die Marktliquidität in einem stark fragmentierten Ökosystem zu vereinheitlichen und den Handel mit Kryptowährungen mit seinem einzigartigen Modell zu demokratisieren.
german	2021	Pre-ChatGPT	2021-11-08	"Seinen Ehrgeiz führt er zurück auf seine prekäre Kindheit in Köln-Pulheim: ""Ich wollte raus aus diesem Leben."
german	2021	Pre-ChatGPT	2021-12-05	Seinen Knaller nach Klasse-Trick (der sogenannten Zidane-Drehung) entschärft Torwart Pervan (41.).
german	2021	Pre-ChatGPT	2021-08-03	Seine Personalien hatte die hessische Polizei am 8. Juli aufgenommen.
german	2021	Pre-ChatGPT	2021-04-26	Seiner Meinung nach mangelt es an einem Gesamtverständnis.
german	2021	Pre-ChatGPT	2021-03-22	Sein erstes Rennen in dieser Saison bestreitet in Katalonien der WM-Dritte Marc Hirschi.
german	2021	Pre-ChatGPT	2021-06-13	Seine Rückkehr auf den Theaterplaneten Erde feierte der Mousonturm jetzt im Rahmen des Tonfunktion-Festivals mit „Moon Machine, Grounded“.
german	2021	Pre-ChatGPT	2021-12-14	Seine Siege feiert der Trainer wie Boris Becker.
german	2021	Pre-ChatGPT	2021-06-15	Seine Wahlheimat Bludenz profitierte ebenfalls von seiner Energie („Was ich mache, mache ich mit Leidenschaft!“
german	2021	Pre-ChatGPT	2021-04-19	Seine Zuneigung ist nicht selbstverständlich, wenn Sie nicht lieb zu ihm sind.
german	2021	Pre-ChatGPT	2021-10-22	Sein fantasievoller Humor blitzt an jeder Ecke auf, manchmal kommt er auch mit der Planierraupe daher.
german	2021	Pre-ChatGPT	2021-11-12	Sein Geld verdient Kimmich ja wo anders, dazu braucht er keine Nationalmannschaft.
german	2021	Pre-ChatGPT	2021-09-12	Sein Hotel soll nämlich das Paris der 20er Jahre zum Leben erwecken.
german	2021	Pre-ChatGPT	2021-06-10	Sein Instrument war das nicht einfach zu spielende Flügelhorn, er war auch ein sehr guter Tenorsänger.
german	2021	Pre-ChatGPT	2021-03-10	Sein Job sei es, langfristig erfolgreich zu sein.
german	2021	Pre-ChatGPT	2021-03-01	Sein Lager war mit Dutzenden Klagen gegen das Ergebnis gescheitert.
german	2021	Pre-ChatGPT	2021-02-28	Sein Musiklehrer hat dem jungen Pankraz gesagt, er könne ein Großer werden.
german	2021	Pre-ChatGPT	2021-01-26	Sein Nachfolger wird der bisherige Zwickauer Polizeipräsident René Demmler.
german	2021	Pre-ChatGPT	2021-05-05	Sein Parteikollege Günter Anger bezeichnete als absurd, wenn drei Lastwagen verschiedener Logistikunternehmen in das gleiche Haus Pakete ausliefern.
german	2021	Pre-ChatGPT	2021-12-02	Sein Plan führte Kurz schnurstracks ins Kanzleramt, und dort schien er seine Position erst einmal unangreifbar gefestigt zu haben.
german	2021	Pre-ChatGPT	2021-09-29	Sein Premierentreffer für Paris war ein kleines Kunstwerk, rund 30 Meter dribbelte er mit dem Ball in Richtung Tor, spielte einen Doppelpass mit und traf dann am verdutzt blickenden City-Keeper Ederson vorbei ins Netz.
german	2021	Pre-ChatGPT	2021-06-09	Sein Sohn erklärte sich auf Facebook bereit dazu.
german	2021	Pre-ChatGPT	2021-12-27	Sein Sohn Mischa ist so oft er kann bei den Auftritten der Band dabei.
german	2021	Pre-ChatGPT	2021-01-19	Sein Team, unter der Führung von Eric Love, ist aber dennoch fest davon überzeugt, dass er vom Noch-Präsidenten begnadigt wird.
german	2021	Pre-ChatGPT	2021-07-22	Sein Unternehmen ist laut eigenen Angaben Zement-Marktführer mit einem Anteil von rund 30 Prozent am Gesamtmarkt.
german	2021	Pre-ChatGPT	2021-03-03	Sein Ziel ist es, weitere Öffnungen auch für den Inzidenz-Bereich von 50 bis 100 Neuinfektionen je 100.000 Einwohnern und Woche durchzusetzen, wie Haseloff im Vorfeld ankündigte.
german	2021	Pre-ChatGPT	2021-12-29	Seit 1989 habe die Organisation «wertvolle Arbeit» über die «sowjetische politische Unterdrückung» geleistet.
german	2021	Pre-ChatGPT	2021-07-24	Seit 1994 ist der Schweizer Nationalfeiertag gar offiziell ein arbeitsfreier Tag.
german	2021	Pre-ChatGPT	2021-05-26	Seit 2011 ist er mit seinen Texten auf den Bühnen zu Hause und veranstaltet selbst Slams.
german	2021	Pre-ChatGPT	2021-06-28	Seit 2016 auf dem Markt und zum dritten Mal in der AWA vertreten ist YUMMI, das EDEKA-Kundenmagazin für die junge Familie mit Kindern.
german	2021	Pre-ChatGPT	2021-09-08	Seit 2016 müssen die Tiere ab der 35-Grad-Marke hitzefrei bekommen, die Stadtregierung überlegt eine Senkung der Grenze auf 30 Grad.
german	2021	Pre-ChatGPT	2021-04-23	Seit 2019 muss er bei neu abgeschlossenen Verträgen mind. 15 Prozent vom Bruttobeitrag zuschießen.
german	2021	Pre-ChatGPT	2021-07-02	"Seit 2019 verkörpert Florian Silbereisen (39) in der Rolle des Max Parger den charmanten Kapitän in der ZDF-Serie ""Das Traumschiff""."
german	2021	Pre-ChatGPT	2021-02-27	Seit 25 Jahren schafft Familie Steinauer solides Kunsthandwerk im Tösstal.
german	2021	Pre-ChatGPT	2021-05-31	Seit 30 Jahren arbeite ich an Biomasseprojekten, aber dass ein Klimaschutzprojekt so klar abgelehnt wird, habe ich noch nicht erlebt.
german	2021	Pre-ChatGPT	2021-10-08	Seit Anfang des Jahres wird in Deutschland gegen das Coronavirus geimpft.
german	2021	Pre-ChatGPT	2021-06-18	Seit Anfang Jahr dürfen Kinder bis zwölf Jahre mit dem Velo auf dem Trottoir fahren, wenn kein Radstreifen oder -weg vorhanden ist.
german	2021	Pre-ChatGPT	2021-05-19	Seit Anfang Mai sind rund 80.000 Mitarbeiter des öffentlichen Dienstes zurück aus dem Home-Office.
german	2021	Pre-ChatGPT	2021-05-07	"Seit Anfang März befänden sich in allen rund 3.200 Kaufland-Filialen die neuen Bons, ""Allerdings bestehen in einigen Filialen noch Restbestände alter Bons, die aus Gründen der Nachhaltigkeit aufgebraucht werden."
german	2021	Pre-ChatGPT	2021-01-30	Seit Beginn der Erfassung im März 2020 sind nun insgesamt 100 Uckermärker im Zusammenhang mit einer Corona-Infektion gestorben.
german	2021	Pre-ChatGPT	2021-11-18	Seit Beginn der Pandemie werden die Parkanlagen im Bezirk stark frequentiert, weil man sich in dort relativ sicher vor Ansteckung treffen kann.
german	2021	Pre-ChatGPT	2021-01-19	Seitdem freuen sich die 22-Jährige und ihr Ehemann (24) offensichtlich wahnsinnig auf den Nachwuchs und teilen immer wieder süße Baby-Updates mit ihren Followern.
german	2021	Pre-ChatGPT	2021-07-10	Seitdem hieß es, den New-Economy-Crash aus den Köpfen zu bekommen und die Vorteile der langfristigen Anlage am Kapitalmarkt hervorzuheben.
german	2021	Pre-ChatGPT	2021-05-15	Seitdem ist die kleine Grace Warrior Irwin Powell zu Ehren ihres verstorbenen Großvaters erhalten hat, das größte Glück der kleinen Familie.
german	2021	Pre-ChatGPT	2021-05-08	Seitdem können auch Kunden nicht mehr so einfach bei in den Filialen essen.
german	2021	Pre-ChatGPT	2021-02-18	Seitdem schien der Stecker bei den Kraichgauern gezogen.
german	2021	Pre-ChatGPT	2021-01-13	"Seit dem verlorenen Finale gegen den FC Bayern München im Juli (2:4) habe sich seine Mannschaft ""noch mal weiterentwickelt"", sagte Torhüter Lukas Hradecky am Dienstag: ""Solche Enttäuschungen brauchst du auch, um dich mental weiterzuentwickeln."
german	2021	Pre-ChatGPT	2021-05-19	Seit diesem Satz sind über vier Monate vergangen.
german	2021	Pre-ChatGPT	2021-11-22	Seit drei Monaten besucht Aurelia sporadisch einen - sofern dies ihr Körper zulässt.
german	2021	Pre-ChatGPT	2021-07-21	Seit drei Wochen streiken Gorillas-Fahrer:innen, weil ihr Kollege nach einmaligem Zuspätkommen ohne Vorwarnung entlassen wurde.
german	2021	Pre-ChatGPT		Seit einigen Tagen zeugen nicht nur die Warnbaken und Halteverbotsschilder davon, dass sich der Bereich zwischen An Pater und Nonne, Brinkhofstraße und der Bahnhofsbrücke im Umbruch befindet.
german	2021	Pre-ChatGPT	2021-08-06	Seit Ende 2016 verhandelte der Immobilienkonzern mit den Berliner Verkehrsbetrieben (BVG) über die baulichen Lösungen, um den Turm doch noch realisieren zu können.
german	2021	Pre-ChatGPT	2021-07-19	Seit Ende 2019 absolviert sie die Schulleitungsqualifizierung, deren Abschluss – coronabedingt verzögert – Ende 2021 beendet sein wird.
german	2021	Pre-ChatGPT	2021-07-07	Seitens der Grünen hob Klubobfrau Sigrid Maurer hervor, wie viel die Koalition getan habe, um Armut durch die Krise zu vermeiden.
german	2021	Pre-ChatGPT	2021-03-19	Seit es im letzten Jahr zu dem Vorfall kam, nahm die Polizei eine interne Prüfung des Asservatenmanagements vor und stellte Mängel fest.
german	2021	Pre-ChatGPT	2021-07-16	Seit Ewigkeiten wünscht er sich deshalb, dass endlich ein vernünftiges Jagged Alliance 3 erscheint.
german	2021	Pre-ChatGPT	2021-11-21	Seit Freitag gilt in Guadeloupe ein Ausgehverbot zwischen 18.00 Uhr und 05.00 Uhr.
german	2021	Pre-ChatGPT	2021-04-23	Seither betätigt sich die gebürtige Cottbuserin hauptsächlich als Influencerin.
german	2021	Pre-ChatGPT	2021-04-18	Seit heute gilt keine Maskenpflicht im Freien mehr.
german	2021	Pre-ChatGPT	2021-08-16	Seit heute, Montag, 12. Juli, kann man im Impfzentrum behandelt werden.
german	2021	Pre-ChatGPT	2021-07-05	Seit Jahren führt Künast mit unzähligen Klagen und Verfassungsbeschwerden einen Kampf gegen Internettrolle und Hass-Attacken.
german	2021	Pre-ChatGPT	2021-11-25	Seit Jahren kommen Besucher aus dem Umkreis, um sich die eigenhändig geschaffene Weihnachtswelt anzusehen, wie der Rentner erklärt.
german	2021	Pre-ChatGPT	2021-03-12	Seit Jahrzehnten sind die Fahrgastzahlen in den Bussen und Stadtbahnen der Verkehrsbetriebe MoBiel immer weiter gestiegen.
german	2021	Pre-ChatGPT	2021-01-28	Seit knapp einer Woche ist das auch auf dem Fußläufer ersichtlich, der als Geschenk zum Vereinsvorsitzenden Martin Rech gekommen ist.
german	2021	Pre-ChatGPT	2021-02-08	Seit März 2020 ist Trainer Heiko Herrlich beim FCA im Amt.
german	2021	Pre-ChatGPT	2021-10-14	Seit mehr als 20 Jahren plant die französische Eisenbahngesellschaft SNCF zusammen mit dem Flughafen sowie den zuständigen staatlichen Stellen in Frankreich und der Schweiz eine Anbindung des Flughafens Basel-Mülhausen an den Schienenverkehr.
german	2021	Pre-ChatGPT	2021-11-09	Seit Mitte der 1990er Jahre sind die Reallöhne in Deutschland durchschnittlich um nur etwa ein halbes Prozent jährlich angestiegen.
german	2021	Pre-ChatGPT	2021-02-22	Seit Montag muss sich ein 28-jähriger Recklinghäuser vor dem Bochumer Schwurgericht verantworten.
german	2021	Pre-ChatGPT	2021-04-22	Seit Montagvormittag wissen wir, wer für die Grünen als Kanzlerkandidatin antritt.
german	2021	Pre-ChatGPT	2021-06-04	Seit Neujahr schlägt der Emissionshandel nun auf den Benzinpreis durch.
german	2021	Pre-ChatGPT	2021-12-03	Seit nunmehr zehn Jahren treffen sich Rentner jeden Donnerstag zum Spiel.
german	2021	Pre-ChatGPT	2021-04-06	Seit Pandemiebeginn wurden in Erfurt insgesamt 6499 Personen positiv auf das Coronavirus getestet.
german	2021	Pre-ChatGPT	2021-08-01	Seit Sonntag gilt in der Steiermark de facto eine Impfpflicht für neu eintretende Landesbedienstete.
german	2021	Pre-ChatGPT	2021-12-09	"Seit vier Spielen steht Genk sieglos dar, in der Tabelle liegt der ""Koninklijke Racing Club Genk"" nur auf Rang acht."
german	2021	Pre-ChatGPT	2021-02-03	Seit zwölf Jahren lebt und arbeitet er in Wellington in Neuseeland – bei Weta Digital, einem der größten Tricktechnikspezialisten der Welt, bekannt zum Beispiel für die Effekte in den „Herr der Ringe“- und „Hobbit“-Filmen.
german	2021	Pre-ChatGPT	2021-06-23	Selbiges benötigt der Verein aus der Stadt von Alster und Elbe, um auf dem Transfermarkt größere Sprünge machen zu können.
german	2021	Pre-ChatGPT	2021-05-05	Selbst Befürworter der gegen Trump äußern Unbehagen darüber, dass die Entscheidung gegen den Ex-Präsidenten in der Hand eines Privatunternehmens liege.
german	2021	Pre-ChatGPT	2021-01-07	Selbst bei guten Bedingungen hätte der Mann mit seinem Schwerfahrzeug dort höchstens mit Tempo 80 fahren dürfen.
german	2021	Pre-ChatGPT	2021-07-08	Selbst das Mittagessen wird ihnen zum Waldplatz gebracht.
german	2021	Pre-ChatGPT	2021-07-21	Selbst insgesamt gestiegene Rohöllagerbestände in den USA konnten der Preisrally nichts anhaben.
german	2021	Pre-ChatGPT	2021-11-07	Selbstironisch nahm sich der Moderatoren-Dino immer wieder auf die Schaufel, vor zehn Jahren hatte er die Show zum letzten Mal präsentiert: „Ich verspreche Euch, ich hab nix vergessen, aber ich hab auch nix dazugelernt.“
german	2021	Pre-ChatGPT	2021-01-07	Selbstverständlich sollen und dürfen sich Politiker impfen lassen - wenn sie dran sind.
german	2021	Pre-ChatGPT	2021-02-05	Selbstverständlich werden wir aber die Situation sehr eng und sorgsam begleiten“, wird Oberbürgermeisterin Steinruck in der Mitteilung zitiert.
german	2021	Pre-ChatGPT	2021-06-08	Selbst wenn der 17-Jährige erst im Finale am 11. Juli zum Einsatz käme, wäre er der jüngste Spieler aller Zeiten bei diesem Turnier.
german	2021	Pre-ChatGPT	2021-02-02	Selbst wenn ein Stück mal ausufert wie das zehnminütige «Personal Shopper», hat es wenig Ähnlichkeit mit einstigen Progressive- oder Artrock-Brocken seiner Bands Porcupine Tree, Blackfield und No-Man.
german	2021	Pre-ChatGPT	2021-06-21	Selten war Langeweile politisch verführerischer als in diesem Jahr und der Unions-Spitzenkandidat Armin Laschet verkörpert diesen gesellschaftlichen Zustand vorzüglich.
german	2021	Pre-ChatGPT	2021-05-07	Sennheiser hat einen Investor für seine Kopfhörer-Sparte gefunden.
german	2021	Pre-ChatGPT	2021-02-09	"Serebrennikow konnte Ende Jänner erstmals seit seiner Freilassung auch im weltberühmten Bolschoi Theater beim Schlussapplaus auf der Bühne stehen, als eine Vorstellung seines Balletts ""Nurejew"" um den Weltstar Rudolf Nurejew (1938-1993) aufgeführt wurde."
german	2021	Pre-ChatGPT	2021-06-23	Sevilla (dpa) - Trainer Luis Enrique warf den Fans erleichtert Kusshände zu, seine überglücklichen Spieler starteten ihre Ehrenrunde im Estadio La Cartuja zu den Klängen von «E viva Espana».
german	2021	Pre-ChatGPT	2021-10-12	Shoppen, Sport, Sauna und nun der Duft von Essen, das mein Liebster gerade zubereitet.
german	2021	Pre-ChatGPT	2021-04-01	Sicher ist, dass das Pokal-Endspiel in Gettorf ausgetragen wird.
german	2021	Pre-ChatGPT	2021-10-03	Sichtbare Tattoos und Piercings sind ebenso Ausschlusskriterien wie Vorstrafen, laufende Verfahren oder ein Pass außerhalb EU, Norwegen, Liechtenstein oder Schweiz.
german	2021	Pre-ChatGPT	2021-09-13	Sie absolvierte die Axel Springer Journalistenschule und war von 1999 bis 2000 Bild-Redakteurin.
german	2021	Pre-ChatGPT	2021-11-07	Sie Akrobatin, er Trapezkünstler, 1972 aus Ungarn in die USA emigriert.
german	2021	Pre-ChatGPT	2021-09-11	Sie alle haben sich in die Kreationen von Kévin Germanier (29) verguckt.
german	2021	Pre-ChatGPT	2021-10-20	Sie arbeitet als Comedy-Autorin fürs Fernsehen – für Carolin Kebekus und Kochshows – und schreibt eine Kolumne für ein Satiremagazin.
german	2021	Pre-ChatGPT	2021-05-26	Sie befinde sich auch weiterhin in einem kritischen Zustand, heißt es in der Polizeimitteilung.
german	2021	Pre-ChatGPT	2021-04-14	Sie bemerkte, dass dem Sohn die Bewegung fehlte.
german	2021	Pre-ChatGPT	2021-02-14	Sieben :innen stimmten für eine Verurteilung des Ex-Präsidenten.
german	2021	Pre-ChatGPT	2021-01-06	Sieben Monate blieb der Bürgermeister-Sessel der Oberländer Bezirkshauptstadt leer.
german	2021	Pre-ChatGPT	2021-08-25	Sieben Prozent der Start-ups setzen auf Anteilsoptionen, nur drei Prozent auf echte Anteile.
german	2021	Pre-ChatGPT	2021-06-20	Sie beschließen daraufhin, das Fahrzeug genauer unter die Lupe zu nehmen.
german	2021	Pre-ChatGPT	2021-03-21	Sie bezwangen in Köln die Haie nach einer tollen Aufholjagd mit 4:2.
german	2021	Pre-ChatGPT	2021-01-23	Sie bleiben im Schnitt zwischen drei und vier Wochen in der Klinik.
german	2021	Pre-ChatGPT	2021-03-06	Sie bohrten und hämmerten, um mental Ordnung zu schaffen.
german	2021	Pre-ChatGPT	2021-10-16	Siebrecht, der in vielen Rollen als Botschafter des Schach auftritt, erhielt die Auszeichnung nicht nur, aber vor allem für sein Faszination-Schach-Projekt.
german	2021	Pre-ChatGPT	2021-03-03	Sie bringen sogenannte Bitumenbahnen, sprich: Abdichtungen, an – auf einer Dachkonstruktion, die grösstenteils aus Holz besteht.
german	2021	Pre-ChatGPT	2021-08-26	Sie dreht sich um den Notausgang, den es in der Arena Bar gab.
german	2021	Pre-ChatGPT	2021-04-16	Sie durchsuchten die Räume und stahlen dabei acht Drohnen sowie weitere Technik im Gesamtwert von ungefähr 50 000 Euro.
german	2021	Pre-ChatGPT	2021-04-09	Sie dürfte militärisch angehaucht sein und in der „St.
german	2021	Pre-ChatGPT	2021-01-07	Sie dürften sich den »Diebstahl« der Wahl nicht gefallen lassen.
german	2021	Pre-ChatGPT	2021-08-10	Sie eignen sich auch als Gastgeschenke bei Hochzeiten und anderen Feiern.
german	2021	Pre-ChatGPT	2021-12-17	Sie entsperrt den Mac und â€“ beim Tragen einer Maske â€“ auch das iPhone.
german	2021	Pre-ChatGPT	2021-05-11	Sie erfindet sie eine Ausrede, um der Situation zu entkommen und sich gemeinsam mit ihren Freundinnen zu beraten.
german	2021	Pre-ChatGPT	2021-03-01	Sie erinnerte den Rat daran, dass die Konferenz der Kantonalen Justiz- und Polizeidirektorinnen und – direktoren (KKJPD) zusammen mit dem Justizdepartement (EJPD) die Einführung einer Präventivhaft rechtlich prüfen liessen.
german	2021	Pre-ChatGPT	2021-01-25	Sie erklärt, warum die aktuelle Hilfswelle von Privatmenschen problematisch sei und was eine gute Lösung wäre.
german	2021	Pre-ChatGPT	2021-02-22	Sie ermutigten die Frauen und Männer, alle unter Corona-Bedingungen verfügbaren Kanäle zur Kontaktaufnahme mit den Verantwortlichen vor Ort zu nutzen.
german	2021	Pre-ChatGPT	2021-01-13	Sie filtern nur die eingeatmete Luft und bieten daher wenig Fremdschutz.
german	2021	Pre-ChatGPT	2021-11-06	Sie finden diese unter â€žSystem â€“â€º Anzeigeâ€œ, indem Sie neben â€žMehrere Bildschirmeâ€œ auf den kleinen Pfeil klicken, um sich alle Optionen anzeigen zu lassen.
german	2021	Pre-ChatGPT	2021-04-13	Sie forderte ein Umdenken bei der Impfstrategie für die hessische Polizei.
german	2021	Pre-ChatGPT	2021-06-09	Sie fordert für die Zukunftsplanung freien Auslauf die Hengste zu schaffen.
german	2021	Pre-ChatGPT	2021-02-25	Sie freut sich darüber, dass das Haus aktuell infektionsfrei sei, und hofft nun, zur Corona-Normalität des vergangenen Sommers zurückkehren zu können.
german	2021	Pre-ChatGPT	2021-04-16	Sie fuhr dann zu Landeskadertrainings in NRW und schloss sich dem Bundesligateam in Mannheim an.
german	2021	Pre-ChatGPT	2021-08-26	Sie gaben den Startschuss: Claudia Straub (Verband der Ersatzkassen, von links), Projektleiterin Simone Franzin, Anja Hansen (Gesamtwerkstattrat) und Björn Ott (Werkstätten Materialhof).
german	2021	Pre-ChatGPT	2021-11-25	Sie geben immer nur Ratschläge, die schlecht für die Arbeitnehmer sind, ab.
german	2021	Pre-ChatGPT	2021-01-10	Sie genieße mit ihrem Mann Denis den Schnee unter blauem Himmel.
german	2021	Pre-ChatGPT	2021-02-04	Sie habe den Charakter des AfD-Politikers offenbaren wollen, er habe immerhin ein politisches Mandat.
german	2021	Pre-ChatGPT	2021-08-02	Sie haben eine Arbeitsgemeinschaft gegründet, um Ruf und Wertigkeit der Urlaubsangebote gemeinsam zu verbessern.
german	2021	Pre-ChatGPT	2021-08-24	Sie haben es geschafft: Diese Familie wird vom Flughafen in Kabul evakuiert.
german	2021	Pre-ChatGPT	2021-10-10	Sie haben gesagt: „Absichtliche Dummheit macht mich wahnsinnig.“
german	2021	Pre-ChatGPT	2021-04-07	Sie haben im Auftrag des MAN-Mutterkonzerns für ihn auch Überzeugungsarbeit im Werk geleistet.
german	2021	Pre-ChatGPT	2021-07-20	"Sie haben nun bis zum Montag frei bekommen, um sich etwas zu regenerieren"", berichtet Kolbert, der ebenso in den aktuellen Organisationsstress mit einbezogen ist."
german	2021	Pre-ChatGPT	2021-10-27	Sie haben sie ins Leben zurückgebracht und damit werden sie für immer Teil unserer Familie sein.“
german	2021	Pre-ChatGPT	2021-03-31	Sie haben Spaß und sorgen für Lacher, allerdings nicht so aufdringlich, wie es beim Mega-Flop „Pretty in Plüsch“ von Sat.1 der Fall war.
german	2021	Pre-ChatGPT	2021-10-29	Sie habe selbst erlebt, wie mühsam es ist, als Frau gleichberechtigt im Berufsleben Fuß zu fassen, berichtet sie, vor allem wenn man Mutter ist und einen Migrationshintergrund hat.
german	2021	Pre-ChatGPT	2021-06-11	Sie habe trotz der Rückschläge den Mut und die Leidenschaft nie verloren.
german	2021	Pre-ChatGPT	2021-08-28	Sie hat nicht einen Namen, sie hat drei.
german	2021	Pre-ChatGPT	2021-04-16	Sie hat sich als langjährige Direktorin der Bildungsanstalt für Kindergartenpädagogik (BAfEP) in der Ettenreichgasse große Verdienste um die Stadt erworben.
german	2021	Pre-ChatGPT	2021-11-13	Sie hatten einen Husky seinen Besitzern um 200 Euro abgekauft, diese fühlten sich erpresst und zeigten das Trio an.
german	2021	Pre-ChatGPT	2021-02-14	Sie hatten einen schrecklichen Verdacht: Ein Mann (58) aus Langsur (Rheinland-Pfalz) könnte mit ihrem Verschwinden zu tun haben.
